dim_AD_UNIT,dim_APP,dim_COUNTRY,dim_DATE,dim_PLATFORM,met_AD_REQUESTS,met_CLICKS,met_ESTIMATED_EARNINGS,met_IMPRESSIONS,met_MATCHED_REQUESTS
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,AE,20260415,iOS,6,0,0,0,6
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,AE,20260415,iOS,1,0,1655,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BR,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BR,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BR,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,BR,20260415,iOS,1,2,663,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CA,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CA,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CA,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CH,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CH,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CH,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CI,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CI,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CI,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CI,20260415,iOS,1,0,890,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260415,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260415,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260415,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GH,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GH,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GH,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GT,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GT,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GT,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,GT,20260415,iOS,1,1,1472,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IN,20260415,iOS,3,1,1449,3,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IQ,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IQ,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IQ,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260415,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260415,iOS,9,0,0,0,9
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260415,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IT,20260415,iOS,7,0,2348,4,7
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,KR,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,KR,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,KR,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,KZ,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,KZ,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,KZ,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MX,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MX,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MX,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MY,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MY,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MY,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NG,20260415,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NG,20260415,iOS,5,3,17122,2,5
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NG,20260415,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,NG,20260415,iOS,3,0,5039,3,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NL,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NL,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NL,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PR,20260415,iOS,1,0,119,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SA,20260415,iOS,1,0,1655,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SL,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SL,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SL,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SR,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SR,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SR,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SR,20260415,iOS,1,0,1613,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TD,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TD,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TD,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,TD,20260415,iOS,2,0,1511,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260415,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260415,iOS,80,1,131793,3,80
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260415,iOS,81,0,83216,2,81
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260415,iOS,78,0,0,0,78
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260415,iOS,21,0,107508,17,21
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,VE,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,VE,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,VE,20260415,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,VE,20260415,iOS,3,0,710,3,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ZA,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZA,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZA,20260415,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BR,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BR,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BR,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CA,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CA,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CA,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CA,20260416,iOS,2,0,19968,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CH,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CH,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CH,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CI,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CI,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CI,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CN,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CN,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CN,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CN,20260416,iOS,2,0,1111,2,2
ca-app-pub-7891478850122465/1715908034,ca-app-pub-7891478850122465~6704621236,GB,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IE,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IE,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IE,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IQ,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IQ,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IQ,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,IQ,20260416,iOS,4,1,1812,4,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,KR,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,KR,20260416,iOS,3,0,12356,1,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,KR,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,KR,20260416,iOS,2,0,1050,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,KZ,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,KZ,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,KZ,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ML,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ML,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ML,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,ML,20260416,iOS,1,0,295,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,MX,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,MX,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,MX,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,MX,20260416,iOS,5,0,3887,4,5
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PK,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PK,20260416,iOS,2,0,1148,1,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PK,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PK,20260416,iOS,1,0,187,1,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260416,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,PR,20260416,iOS,2,0,287,2,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SA,20260416,iOS,3,0,6489,3,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SL,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SL,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SL,20260416,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,TR,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,TR,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,TR,20260416,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,US,20260416,iOS,64,2,55727,2,64
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,US,20260416,iOS,67,1,247912,5,67
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,US,20260416,iOS,61,0,0,0,61
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,US,20260416,iOS,12,0,23398,5,12
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,ZA,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,ZA,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,ZA,20260416,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,BR,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,BR,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,BR,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CA,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CA,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CA,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,CH,20260417,iOS,13,0,0,0,13
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,CH,20260417,iOS,13,0,0,0,13
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,CH,20260417,iOS,13,0,0,0,13
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,CN,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,DE,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,DE,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,DE,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,FR,20260417,iOS,9,0,0,0,9
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,FR,20260417,iOS,9,0,0,0,9
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,FR,20260417,iOS,9,0,0,0,9
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,FR,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GB,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GB,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GB,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,GI,20260417,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,GI,20260417,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,GI,20260417,iOS,8,0,0,0,8
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IE,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IE,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IE,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IN,20260417,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IN,20260417,iOS,4,0,0,0,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IN,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,IT,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,IT,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,IT,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,JP,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,JP,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,JP,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,LY,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,LY,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,LY,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,LY,20260417,iOS,3,1,966,2,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NA,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NA,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NA,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NL,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NL,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NL,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,NO,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,NO,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,NO,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PH,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PH,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PH,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,PR,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,PR,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,PR,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,QA,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,QA,20260417,iOS,3,0,15608,1,3
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,QA,20260417,iOS,2,0,0,0,2
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,QA,20260417,iOS,3,0,6990,3,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SA,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SA,20260417,iOS,4,0,11848,1,4
ca-app-pub-7891478850122465/6721664164,ca-app-pub-7891478850122465~6704621236,SA,20260417,iOS,3,0,0,0,3
ca-app-pub-7891478850122465/8171033829,ca-app-pub-7891478850122465~6704621236,SA,20260417,iOS,3,0,6423,3,3
ca-app-pub-7891478850122465/1859860932,ca-app-pub-7891478850122465~6704621236,SE,20260417,iOS,1,0,0,0,1
ca-app-pub-7891478850122465/6565020438,ca-app-pub-7891478850122465~6704621236,SE,20260417,iOS,1,0,0,0,1
